"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"36"	"11"	"13"	"11"	"573"	"61.0"	"5.87"	"41.24"	"11"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"21"	"8"	"11"	"2"	"462"	"50.1"	"9.01"	"29.91"	"8"	"1"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"7"	"11"	"11"	"11"	"2511"	"273.3"	"6.44"	"28.89"	"11"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"24"	"7"	"9"	"7"	"451"	"50.1"	"5.06"	"27.57"	"7"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"16"	"7"	"9"	"1"	"463"	"50.4"	"9.03"	"21.70"	"7"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"31"	"7"	"7"	"7"	"375"	"41.7"	"5.48"	"18.53"	"7"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"22"	"7"	"8"	"7"	"444"	"49.6"	"4.89"	"18.35"	"7"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"19"	"7"	"8"	"7"	"531"	"57.9"	"7.84"	"18.09"	"7"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"25"	"4"	"5"	"4"	"381"	"42.6"	"5.59"	"15.57"	"4"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"17"	"4"	"5"	"4"	"417"	"48.1"	"4.44"	"15.34"	"4"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"23"	"5"	"5"	"5"	"364"	"39.4"	"8.09"	"14.38"	"5"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"7"	"4"	"5"	"3"	"732"	"84.6"	"5.02"	"13.49"	"4"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"20"	"5"	"5"	"5"	"508"	"57.1"	"4.87"	"13.34"	"5"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"21"	"3"	"4"	"3"	"224"	"25.0"	"6.38"	"12.50"	"3"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"12"	"4"	"4"	"4"	"505"	"56.7"	"6.35"	"12.23"	"4"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"19"	"5"	"5"	"5"	"434"	"47.1"	"7.39"	"12.14"	"5"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"4"	"1"	"126"	"13.9"	"10.32"	"12.01"	"1"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"7"	"4"	"5"	"3"	"724"	"83.2"	"5.03"	"11.95"	"4"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"11"	"5"	"5"	"4"	"646"	"70.9"	"5.52"	"11.81"	"5"	"1"
"False"	"IsMasterProtein"	"P04908"	"Histone H2A type 1-B/E [OS=Homo sapiens]"	"44"	"3"	"4"	"2"	"130"	"14.1"	"11.05"	"11.22"	"3"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"18"	"3"	"3"	"3"	"294"	"32.6"	"4.78"	"10.55"	"3"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"7"	"4"	"4"	"4"	"803"	"92.4"	"4.84"	"9.99"	"4"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"8"	"4"	"4"	"4"	"806"	"89.3"	"5.26"	"9.87"	"4"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"8"	"4"	"4"	"3"	"654"	"72.3"	"5.16"	"9.83"	"4"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"14"	"4"	"4"	"4"	"463"	"50.9"	"5.54"	"9.58"	"4"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"8"	"3"	"3"	"3"	"553"	"59.7"	"9.13"	"9.56"	"3"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"8"	"3"	"3"	"3"	"858"	"95.3"	"6.83"	"9.45"	"3"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"7"	"2"	"3"	"2"	"430"	"48.0"	"5.45"	"9.21"	"2"	"1"
"False"	"IsMasterProtein"	"P05787"	"Keratin, type II cytoskeletal 8 [OS=Homo sapiens]"	"8"	"4"	"4"	"4"	"483"	"53.7"	"5.59"	"9.04"	"4"	"1"
"False"	"IsMasterProtein"	"P30086"	"Phosphatidylethanolamine-binding protein 1 [OS=Homo sapiens]"	"35"	"3"	"3"	"3"	"187"	"21.0"	"7.53"	"8.84"	"3"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"13"	"3"	"3"	"3"	"338"	"35.5"	"8.68"	"8.35"	"3"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"8"	"4"	"4"	"4"	"679"	"73.6"	"6.16"	"8.32"	"4"	"1"
"False"	"IsMasterProtein"	"P02768"	"Albumin [OS=Homo sapiens]"	"2"	"2"	"3"	"2"	"609"	"69.3"	"6.28"	"8.14"	"2"	"1"
"False"	"IsMasterProtein"	"P05388"	"Large ribosomal subunit protein uL10 [OS=Homo sapiens]"	"14"	"2"	"2"	"2"	"317"	"34.3"	"5.97"	"7.30"	"2"	"1"
"False"	"IsMasterProtein"	"P07737"	"Profilin-1 [OS=Homo sapiens]"	"31"	"3"	"3"	"3"	"140"	"15.0"	"8.27"	"7.18"	"3"	"1"
"False"	"IsMasterProtein"	"O43175"	"D-3-phosphoglycerate dehydrogenase [OS=Homo sapiens]"	"9"	"3"	"3"	"3"	"533"	"56.6"	"6.71"	"7.14"	"3"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"10"	"3"	"3"	"3"	"353"	"37.4"	"8.95"	"7.09"	"3"	"1"
"False"	"IsMasterProtein"	"P13667"	"Protein disulfide-isomerase A4 [OS=Homo sapiens]"	"7"	"3"	"3"	"3"	"645"	"72.9"	"5.07"	"6.94"	"3"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"2"	"3"	"3"	"3"	"1960"	"226.4"	"5.60"	"6.74"	"3"	"1"
