"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"31"	"52"	"70"	"52"	"2511"	"273.3"	"6.44"	"238.50"	"52"	"1"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"45"	"20"	"63"	"20"	"573"	"61.0"	"5.87"	"236.01"	"20"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"40"	"20"	"58"	"10"	"724"	"83.2"	"5.03"	"193.64"	"20"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"47"	"16"	"59"	"6"	"444"	"49.6"	"4.89"	"188.15"	"16"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"41"	"22"	"55"	"13"	"732"	"84.6"	"5.02"	"172.19"	"22"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"43"	"10"	"47"	"7"	"375"	"41.7"	"5.48"	"171.72"	"10"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"25"	"41"	"52"	"36"	"1960"	"226.4"	"5.60"	"165.07"	"41"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"46"	"11"	"44"	"11"	"381"	"42.6"	"5.59"	"162.53"	"11"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"45"	"22"	"50"	"19"	"646"	"70.9"	"5.52"	"159.57"	"22"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"47"	"15"	"46"	"3"	"445"	"49.8"	"4.89"	"138.96"	"15"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"29"	"9"	"37"	"3"	"462"	"50.1"	"9.01"	"138.03"	"9"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"33"	"11"	"42"	"4"	"451"	"50.1"	"5.06"	"136.27"	"11"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"50"	"19"	"40"	"19"	"529"	"56.5"	"5.40"	"134.91"	"19"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"35"	"18"	"34"	"16"	"654"	"72.3"	"5.16"	"119.80"	"18"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"27"	"9"	"36"	"2"	"448"	"49.9"	"5.06"	"119.28"	"9"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"35"	"11"	"32"	"5"	"463"	"50.4"	"9.03"	"118.82"	"11"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"41"	"18"	"32"	"18"	"553"	"59.7"	"9.13"	"109.27"	"18"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"40"	"12"	"30"	"12"	"434"	"47.1"	"7.39"	"107.50"	"12"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"48"	"17"	"29"	"15"	"406"	"46.1"	"5.48"	"100.65"	"17"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"34"	"21"	"31"	"20"	"803"	"92.4"	"4.84"	"99.07"	"21"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"49"	"12"	"28"	"12"	"335"	"36.0"	"8.46"	"98.60"	"12"	"1"
"False"	"IsMasterProtein"	"Q14204"	"Cytoplasmic dynein 1 heavy chain 1 [OS=Homo sapiens]"	"10"	"30"	"30"	"30"	"4646"	"532.1"	"6.40"	"98.00"	"30"	"1"
"False"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain [OS=Homo sapiens]"	"37"	"12"	"30"	"2"	"444"	"49.6"	"4.88"	"93.33"	"12"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"16"	"30"	"30"	"30"	"5890"	"628.7"	"6.15"	"91.58"	"30"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"42"	"19"	"26"	"19"	"505"	"56.7"	"6.35"	"90.31"	"19"	"1"
"False"	"IsMasterProtein"	"P78527"	"DNA-dependent protein kinase catalytic subunit [OS=Homo sapiens]"	"10"	"31"	"32"	"31"	"4128"	"468.8"	"7.12"	"89.83"	"31"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"21"	"14"	"24"	"14"	"858"	"95.3"	"6.83"	"88.87"	"14"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"35"	"13"	"24"	"13"	"531"	"57.9"	"7.84"	"85.45"	"13"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"20"	"21"	"22"	"21"	"1675"	"191.5"	"5.69"	"84.38"	"21"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"36"	"23"	"24"	"19"	"911"	"104.8"	"5.44"	"81.47"	"23"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"34"	"11"	"23"	"11"	"463"	"50.9"	"5.54"	"81.10"	"11"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"22"	"15"	"22"	"15"	"1058"	"117.8"	"5.76"	"78.74"	"15"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"27"	"8"	"19"	"8"	"430"	"48.0"	"5.45"	"78.09"	"8"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"48"	"12"	"21"	"12"	"364"	"39.4"	"8.09"	"77.75"	"12"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"14"	"5"	"22"	"2"	"377"	"42.0"	"5.39"	"74.71"	"5"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"45"	"19"	"23"	"19"	"508"	"57.1"	"4.87"	"74.66"	"19"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"79"	"10"	"18"	"10"	"102"	"10.9"	"8.92"	"73.25"	"10"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"14"	"20"	"21"	"20"	"2468"	"270.5"	"4.81"	"71.00"	"20"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"32"	"13"	"22"	"13"	"732"	"82.7"	"5.81"	"70.83"	"13"	"1"
"False"	"IsMasterProtein"	"Q12906-7"	"Isoform 7 of Interleukin enhancer-binding factor 3 [OS=Homo sapiens]"	"27"	"15"	"20"	"15"	"898"	"95.7"	"8.81"	"70.00"	"15"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"38"	"11"	"18"	"9"	"353"	"37.4"	"8.95"	"67.18"	"11"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"50"	"10"	"20"	"10"	"224"	"25.0"	"6.38"	"66.72"	"10"	"1"
