"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"27"	"45"	"55"	"45"	"2511"	"273.3"	"6.44"	"195.51"	"45"	"1"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"45"	"19"	"49"	"19"	"573"	"61.0"	"5.87"	"159.21"	"19"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"45"	"10"	"47"	"7"	"375"	"41.7"	"5.48"	"151.79"	"10"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"31"	"17"	"40"	"8"	"724"	"83.2"	"5.03"	"122.09"	"17"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"38"	"20"	"37"	"18"	"646"	"70.9"	"5.52"	"119.17"	"20"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"21"	"32"	"38"	"28"	"1960"	"226.4"	"5.60"	"119.11"	"32"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"40"	"9"	"31"	"9"	"381"	"42.6"	"5.59"	"115.15"	"9"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"37"	"13"	"38"	"6"	"444"	"49.6"	"4.89"	"104.84"	"13"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"33"	"11"	"30"	"6"	"463"	"50.4"	"9.03"	"104.11"	"11"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"20"	"7"	"30"	"2"	"462"	"50.1"	"9.01"	"103.99"	"7"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"29"	"16"	"35"	"8"	"732"	"84.6"	"5.02"	"102.45"	"16"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"38"	"12"	"30"	"12"	"434"	"47.1"	"7.39"	"101.86"	"12"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"29"	"13"	"28"	"12"	"654"	"72.3"	"5.16"	"90.90"	"13"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"37"	"12"	"34"	"5"	"445"	"49.8"	"4.89"	"90.77"	"12"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"43"	"14"	"26"	"14"	"335"	"36.0"	"8.46"	"89.04"	"14"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"44"	"16"	"27"	"16"	"529"	"56.5"	"5.40"	"85.77"	"16"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"28"	"10"	"24"	"3"	"451"	"50.1"	"5.06"	"78.37"	"10"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"10"	"24"	"3"	"448"	"49.9"	"5.06"	"76.03"	"10"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"44"	"3"	"18"	"2"	"130"	"14.1"	"10.90"	"71.98"	"3"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"34"	"20"	"23"	"19"	"803"	"92.4"	"4.84"	"70.59"	"20"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"20"	"14"	"21"	"14"	"858"	"95.3"	"6.83"	"69.57"	"14"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"31"	"12"	"19"	"12"	"553"	"59.7"	"9.13"	"69.23"	"12"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"35"	"21"	"21"	"16"	"911"	"104.8"	"5.44"	"66.08"	"21"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"44"	"16"	"22"	"16"	"406"	"46.1"	"5.48"	"64.64"	"16"	"1"
