"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"51"	"19"	"59"	"19"	"573"	"61.0"	"5.87"	"204.37"	"19"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"53"	"14"	"69"	"7"	"375"	"41.7"	"5.48"	"182.80"	"14"	"1"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"26"	"36"	"53"	"36"	"2511"	"273.3"	"6.44"	"162.05"	"36"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"43"	"21"	"52"	"10"	"724"	"83.2"	"5.03"	"154.23"	"21"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"41"	"21"	"45"	"11"	"732"	"84.6"	"5.02"	"123.85"	"21"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"42"	"13"	"38"	"5"	"451"	"50.1"	"5.06"	"118.97"	"13"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"47"	"15"	"35"	"6"	"444"	"49.6"	"4.89"	"115.89"	"15"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"50"	"22"	"41"	"19"	"646"	"70.9"	"5.52"	"113.77"	"22"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"24"	"32"	"39"	"29"	"1960"	"226.4"	"5.60"	"113.51"	"32"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"33"	"11"	"34"	"4"	"462"	"50.1"	"9.01"	"111.85"	"11"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"46"	"13"	"32"	"13"	"381"	"42.6"	"5.59"	"107.49"	"13"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"47"	"14"	"32"	"5"	"445"	"49.8"	"4.89"	"103.41"	"14"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"58"	"17"	"32"	"17"	"529"	"56.5"	"5.40"	"96.49"	"17"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"31"	"10"	"27"	"2"	"448"	"49.9"	"5.06"	"86.66"	"10"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"30"	"11"	"27"	"4"	"463"	"50.4"	"9.03"	"83.85"	"11"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"34"	"16"	"29"	"14"	"654"	"72.3"	"5.16"	"80.63"	"16"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"28"	"9"	"28"	"2"	"377"	"42.0"	"5.39"	"77.83"	"9"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"41"	"16"	"27"	"16"	"553"	"59.7"	"9.13"	"77.42"	"16"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"38"	"21"	"28"	"20"	"803"	"92.4"	"4.84"	"76.71"	"21"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"21"	"12"	"23"	"11"	"858"	"95.3"	"6.83"	"75.65"	"12"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"22"	"23"	"26"	"23"	"1675"	"191.5"	"5.69"	"74.27"	"23"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"44"	"10"	"21"	"10"	"434"	"47.1"	"7.39"	"70.34"	"10"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"38"	"15"	"24"	"15"	"531"	"57.9"	"7.84"	"68.40"	"15"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"44"	"10"	"21"	"10"	"364"	"39.4"	"8.09"	"66.43"	"10"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"12"	"1"	"16"	"1"	"126"	"13.9"	"10.32"	"56.97"	"1"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"30"	"8"	"18"	"8"	"357"	"38.3"	"7.97"	"53.11"	"8"	"1"
