"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"25"	"42"	"52"	"42"	"2511"	"273.3"	"6.44"	"188.43"	"42"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"35"	"9"	"38"	"6"	"375"	"41.7"	"5.48"	"127.50"	"9"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"41"	"21"	"40"	"19"	"646"	"70.9"	"5.52"	"121.94"	"21"	"1"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"42"	"16"	"38"	"16"	"573"	"61.0"	"5.87"	"117.40"	"16"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"29"	"16"	"37"	"7"	"724"	"83.2"	"5.03"	"115.39"	"16"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"20"	"7"	"29"	"2"	"462"	"50.1"	"9.01"	"109.90"	"7"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"26"	"14"	"35"	"6"	"732"	"84.6"	"5.02"	"107.12"	"14"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"18"	"27"	"32"	"25"	"1960"	"226.4"	"5.60"	"103.18"	"27"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"45"	"16"	"30"	"16"	"529"	"56.5"	"5.40"	"99.79"	"16"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"31"	"14"	"28"	"13"	"654"	"72.3"	"5.16"	"95.37"	"14"	"1"
"False"	"IsMasterProtein"	"Q09666"	"Neuroblast differentiation-associated protein AHNAK [OS=Homo sapiens]"	"17"	"29"	"29"	"29"	"5890"	"628.7"	"6.15"	"88.42"	"29"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"34"	"7"	"23"	"7"	"381"	"42.6"	"5.59"	"81.53"	"7"	"1"
"False"	"IsMasterProtein"	"Q9BQE3"	"Tubulin alpha-1C chain [OS=Homo sapiens]"	"31"	"10"	"24"	"3"	"449"	"49.9"	"5.10"	"77.00"	"10"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"34"	"9"	"18"	"9"	"434"	"47.1"	"7.39"	"75.68"	"9"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"14"	"5"	"23"	"2"	"377"	"42.0"	"5.39"	"74.92"	"5"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"29"	"10"	"23"	"3"	"448"	"49.9"	"5.06"	"73.60"	"10"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"33"	"9"	"20"	"4"	"463"	"50.4"	"9.03"	"73.45"	"9"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"33"	"22"	"22"	"17"	"911"	"104.8"	"5.44"	"72.52"	"22"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"30"	"10"	"23"	"4"	"444"	"49.6"	"4.89"	"70.94"	"10"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"38"	"11"	"18"	"11"	"335"	"36.0"	"8.46"	"65.66"	"11"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"34"	"11"	"23"	"5"	"445"	"49.8"	"4.89"	"64.62"	"11"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"15"	"11"	"21"	"11"	"858"	"95.3"	"6.83"	"64.42"	"11"	"1"
"False"	"IsMasterProtein"	"P61978-3"	"Isoform 3 of Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"38"	"11"	"19"	"11"	"440"	"48.5"	"5.54"	"64.16"	"11"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"26"	"11"	"19"	"11"	"553"	"59.7"	"9.13"	"63.99"	"11"	"1"
