"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"48"	"21"	"65"	"21"	"573"	"61.0"	"5.87"	"231.21"	"21"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"51"	"11"	"62"	"8"	"375"	"41.7"	"5.48"	"194.73"	"11"	"1"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"31"	"48"	"57"	"48"	"2511"	"273.3"	"6.44"	"175.44"	"48"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"38"	"21"	"48"	"10"	"724"	"83.2"	"5.03"	"149.79"	"21"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"48"	"15"	"48"	"5"	"444"	"49.6"	"4.89"	"146.91"	"15"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"40"	"21"	"46"	"11"	"732"	"84.6"	"5.02"	"143.49"	"21"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"39"	"20"	"45"	"17"	"646"	"70.9"	"5.52"	"134.22"	"20"	"1"
"False"	"IsMasterProtein"	"P68371"	"Tubulin beta-4B chain [OS=Homo sapiens]"	"48"	"15"	"45"	"3"	"445"	"49.8"	"4.89"	"131.73"	"15"	"1"
"False"	"IsMasterProtein"	"P68363"	"Tubulin alpha-1B chain [OS=Homo sapiens]"	"44"	"14"	"40"	"6"	"451"	"50.1"	"5.06"	"131.72"	"14"	"1"
"False"	"IsMasterProtein"	"P68104"	"Elongation factor 1-alpha 1 [OS=Homo sapiens]"	"31"	"10"	"35"	"4"	"462"	"50.1"	"9.01"	"114.14"	"10"	"1"
"False"	"IsMasterProtein"	"P14618"	"Pyruvate kinase PKM [OS=Homo sapiens]"	"46"	"17"	"35"	"17"	"531"	"57.9"	"7.84"	"111.65"	"17"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"23"	"33"	"38"	"29"	"1960"	"226.4"	"5.60"	"110.50"	"33"	"1"
"False"	"IsMasterProtein"	"P68366"	"Tubulin alpha-4A chain [OS=Homo sapiens]"	"31"	"10"	"32"	"2"	"448"	"49.9"	"5.06"	"107.05"	"10"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"49"	"12"	"32"	"12"	"381"	"42.6"	"5.59"	"106.54"	"12"	"1"
"False"	"IsMasterProtein"	"P13639"	"Elongation factor 2 [OS=Homo sapiens]"	"27"	"16"	"31"	"15"	"858"	"95.3"	"6.83"	"105.01"	"16"	"1"
"False"	"IsMasterProtein"	"P11021"	"Endoplasmic reticulum chaperone BiP [OS=Homo sapiens]"	"39"	"20"	"34"	"18"	"654"	"72.3"	"5.16"	"98.37"	"20"	"1"
"False"	"IsMasterProtein"	"Q05639"	"Elongation factor 1-alpha 2 [OS=Homo sapiens]"	"28"	"10"	"31"	"4"	"463"	"50.4"	"9.03"	"97.80"	"10"	"1"
"False"	"IsMasterProtein"	"P06733"	"Alpha-enolase [OS=Homo sapiens]"	"45"	"11"	"30"	"11"	"434"	"47.1"	"7.39"	"97.46"	"11"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"54"	"17"	"32"	"17"	"529"	"56.5"	"5.40"	"97.10"	"17"	"1"
"False"	"IsMasterProtein"	"P04350"	"Tubulin beta-4A chain [OS=Homo sapiens]"	"39"	"12"	"29"	"2"	"444"	"49.6"	"4.88"	"87.53"	"12"	"1"
"False"	"IsMasterProtein"	"P25705"	"ATP synthase subunit alpha, mitochondrial [OS=Homo sapiens]"	"39"	"15"	"27"	"15"	"553"	"59.7"	"9.13"	"83.14"	"15"	"1"
"False"	"IsMasterProtein"	"P06899"	"Histone H2B type 1-J [OS=Homo sapiens]"	"20"	"2"	"24"	"1"	"126"	"13.9"	"10.32"	"79.56"	"2"	"1"
"False"	"IsMasterProtein"	"P57053"	"Histone H2B type F-S [OS=Homo sapiens]"	"19"	"2"	"24"	"1"	"126"	"13.9"	"10.37"	"79.54"	"2"	"1"
"False"	"IsMasterProtein"	"Q00610"	"Clathrin heavy chain 1 [OS=Homo sapiens]"	"22"	"23"	"26"	"23"	"1675"	"191.5"	"5.69"	"79.16"	"23"	"1"
"False"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 [OS=Homo sapiens]"	"33"	"8"	"22"	"8"	"430"	"48.0"	"5.45"	"77.32"	"8"	"1"
"False"	"IsMasterProtein"	"P60842"	"Eukaryotic initiation factor 4A-I [OS=Homo sapiens]"	"44"	"14"	"25"	"14"	"406"	"46.1"	"5.48"	"72.99"	"14"	"1"
"False"	"IsMasterProtein"	"P30101"	"Protein disulfide-isomerase A3 [OS=Homo sapiens]"	"45"	"19"	"25"	"19"	"505"	"56.7"	"6.35"	"71.53"	"19"	"1"
"False"	"IsMasterProtein"	"P04075"	"Fructose-bisphosphate aldolase A [OS=Homo sapiens]"	"50"	"13"	"20"	"13"	"364"	"39.4"	"8.09"	"66.24"	"13"	"1"
"False"	"IsMasterProtein"	"P68032"	"Actin, alpha cardiac muscle 1 [OS=Homo sapiens]"	"19"	"5"	"19"	"2"	"377"	"42.0"	"5.39"	"64.23"	"5"	"1"
"False"	"IsMasterProtein"	"P14625"	"Endoplasmin [OS=Homo sapiens]"	"27"	"16"	"22"	"15"	"803"	"92.4"	"4.84"	"63.29"	"16"	"1"
"False"	"IsMasterProtein"	"Q13509"	"Tubulin beta-3 chain [OS=Homo sapiens]"	"29"	"9"	"22"	"1"	"450"	"50.4"	"4.93"	"61.73"	"9"	"1"
"False"	"IsMasterProtein"	"P27797"	"Calreticulin [OS=Homo sapiens]"	"41"	"12"	"19"	"12"	"417"	"48.1"	"4.44"	"60.95"	"12"	"1"
"False"	"IsMasterProtein"	"P55072"	"Transitional endoplasmic reticulum ATPase [OS=Homo sapiens]"	"28"	"16"	"20"	"16"	"806"	"89.3"	"5.26"	"60.52"	"16"	"1"
"False"	"IsMasterProtein"	"P16104"	"Histone H2AX [OS=Homo sapiens]"	"41"	"3"	"15"	"2"	"143"	"15.1"	"10.74"	"59.23"	"3"	"1"
"False"	"IsMasterProtein"	"Q6FI13"	"Histone H2A type 2-A [OS=Homo sapiens]"	"42"	"3"	"16"	"2"	"130"	"14.1"	"10.90"	"57.66"	"3"	"1"
"False"	"IsMasterProtein"	"P04406"	"Glyceraldehyde-3-phosphate dehydrogenase [OS=Homo sapiens]"	"58"	"13"	"19"	"13"	"335"	"36.0"	"8.46"	"57.62"	"13"	"1"
"False"	"IsMasterProtein"	"P19338"	"Nucleolin [OS=Homo sapiens]"	"19"	"11"	"17"	"11"	"710"	"76.6"	"4.70"	"53.88"	"11"	"1"
"False"	"IsMasterProtein"	"P07237"	"Protein disulfide-isomerase [OS=Homo sapiens]"	"36"	"14"	"18"	"14"	"508"	"57.1"	"4.87"	"53.87"	"14"	"1"
"False"	"IsMasterProtein"	"Q96KP4"	"Cytosolic non-specific dipeptidase [OS=Homo sapiens]"	"41"	"12"	"17"	"12"	"475"	"52.8"	"5.97"	"53.64"	"12"	"1"
"False"	"IsMasterProtein"	"Q00796"	"Sorbitol dehydrogenase [OS=Homo sapiens]"	"33"	"9"	"17"	"9"	"357"	"38.3"	"7.97"	"52.51"	"9"	"1"
"False"	"IsMasterProtein"	"P22314"	"Ubiquitin-like modifier-activating enzyme 1 [OS=Homo sapiens]"	"22"	"15"	"18"	"15"	"1058"	"117.8"	"5.76"	"51.00"	"15"	"1"
"False"	"IsMasterProtein"	"P21397"	"Amine oxidase [flavin-containing] A [OS=Homo sapiens]"	"37"	"13"	"17"	"13"	"527"	"59.6"	"7.85"	"49.61"	"13"	"1"
"False"	"IsMasterProtein"	"P38646"	"Stress-70 protein, mitochondrial [OS=Homo sapiens]"	"28"	"14"	"16"	"14"	"679"	"73.6"	"6.16"	"48.99"	"14"	"1"
"False"	"IsMasterProtein"	"P62805"	"Histone H4 [OS=Homo sapiens]"	"42"	"5"	"19"	"5"	"103"	"11.4"	"11.36"	"48.66"	"5"	"1"
"False"	"IsMasterProtein"	"Q01105"	"Protein SET [OS=Homo sapiens]"	"34"	"6"	"11"	"6"	"290"	"33.5"	"4.32"	"46.40"	"6"	"1"
"False"	"IsMasterProtein"	"P06744"	"Glucose-6-phosphate isomerase [OS=Homo sapiens]"	"30"	"11"	"14"	"11"	"558"	"63.1"	"8.32"	"45.60"	"11"	"1"
"False"	"IsMasterProtein"	"P78371"	"T-complex protein 1 subunit beta [OS=Homo sapiens]"	"41"	"14"	"15"	"14"	"535"	"57.5"	"6.46"	"44.96"	"14"	"1"
"False"	"IsMasterProtein"	"P17987"	"T-complex protein 1 subunit alpha [OS=Homo sapiens]"	"35"	"14"	"15"	"14"	"556"	"60.3"	"6.11"	"44.55"	"14"	"1"
"False"	"IsMasterProtein"	"P22626"	"Heterogeneous nuclear ribonucleoproteins A2/B1 [OS=Homo sapiens]"	"43"	"11"	"16"	"9"	"353"	"37.4"	"8.95"	"44.46"	"11"	"1"
"False"	"IsMasterProtein"	"O43707"	"Alpha-actinin-4 [OS=Homo sapiens]"	"22"	"12"	"14"	"11"	"911"	"104.8"	"5.44"	"42.53"	"12"	"1"
"False"	"IsMasterProtein"	"P61978"	"Heterogeneous nuclear ribonucleoprotein K [OS=Homo sapiens]"	"31"	"11"	"14"	"11"	"463"	"50.9"	"5.54"	"42.35"	"11"	"1"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 [OS=Homo sapiens]"	"52"	"9"	"14"	"9"	"224"	"25.0"	"6.38"	"42.19"	"9"	"1"
"False"	"IsMasterProtein"	"P06748"	"Nucleophosmin [OS=Homo sapiens]"	"37"	"6"	"13"	"6"	"294"	"32.6"	"4.78"	"42.14"	"6"	"1"
"False"	"IsMasterProtein"	"P13010"	"X-ray repair cross-complementing protein 5 [OS=Homo sapiens]"	"27"	"11"	"14"	"11"	"732"	"82.7"	"5.81"	"41.65"	"11"	"1"
"False"	"IsMasterProtein"	"P40926"	"Malate dehydrogenase, mitochondrial [OS=Homo sapiens]"	"34"	"8"	"14"	"8"	"338"	"35.5"	"8.68"	"41.10"	"8"	"1"
"False"	"IsMasterProtein"	"Q99497"	"Parkinson disease protein 7 [OS=Homo sapiens]"	"40"	"5"	"13"	"5"	"189"	"19.9"	"6.79"	"41.01"	"5"	"1"
"False"	"IsMasterProtein"	"P34932"	"Heat shock 70 kDa protein 4 [OS=Homo sapiens]"	"21"	"11"	"14"	"11"	"840"	"94.3"	"5.19"	"40.77"	"11"	"1"
"False"	"IsMasterProtein"	"P46821"	"Microtubule-associated protein 1B [OS=Homo sapiens]"	"12"	"15"	"15"	"15"	"2468"	"270.5"	"4.81"	"40.19"	"15"	"1"
"False"	"IsMasterProtein"	"P61604"	"10 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"70"	"8"	"11"	"8"	"102"	"10.9"	"8.92"	"40.14"	"8"	"1"
