"Checked"	"Master"	"Accession"	"Description"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Number of Protein Groups"
"False"	"IsMasterProtein"	"P10809"	"60 kDa heat shock protein, mitochondrial [OS=Homo sapiens]"	"51"	"19"	"72"	"19"	"573"	"61.0"	"5.87"	"254.79"	"19"	"1"
"False"	"IsMasterProtein"	"P49327"	"Fatty acid synthase [OS=Homo sapiens]"	"34"	"48"	"59"	"48"	"2511"	"273.3"	"6.44"	"188.27"	"48"	"1"
"False"	"IsMasterProtein"	"P60709"	"Actin, cytoplasmic 1 [OS=Homo sapiens]"	"49"	"12"	"63"	"7"	"375"	"41.7"	"5.48"	"183.86"	"12"	"1"
"False"	"IsMasterProtein"	"P08238"	"Heat shock protein HSP 90-beta [OS=Homo sapiens]"	"42"	"21"	"53"	"11"	"724"	"83.2"	"5.03"	"160.46"	"21"	"1"
"False"	"IsMasterProtein"	"P35579"	"Myosin-9 [OS=Homo sapiens]"	"27"	"38"	"49"	"35"	"1960"	"226.4"	"5.60"	"148.48"	"38"	"1"
"False"	"IsMasterProtein"	"P07900"	"Heat shock protein HSP 90-alpha [OS=Homo sapiens]"	"41"	"21"	"49"	"12"	"732"	"84.6"	"5.02"	"140.79"	"21"	"1"
"False"	"IsMasterProtein"	"P07437"	"Tubulin beta chain [OS=Homo sapiens]"	"47"	"15"	"45"	"5"	"444"	"49.6"	"4.89"	"135.78"	"15"	"1"
"False"	"IsMasterProtein"	"P11142"	"Heat shock cognate 71 kDa protein [OS=Homo sapiens]"	"46"	"21"	"43"	"18"	"646"	"70.9"	"5.52"	"125.73"	"21"	"1"
"False"	"IsMasterProtein"	"P12277"	"Creatine kinase B-type [OS=Homo sapiens]"	"49"	"13"	"35"	"13"	"381"	"42.6"	"5.59"	"121.45"	"13"	"1"
"False"	"IsMasterProtein"	"P06576"	"ATP synthase subunit beta, mitochondrial [OS=Homo sapiens]"	"66"	"21"	"39"	"21"	"529"	"56.5"	"5.40"	"118.91"	"21"	"1"
